preference,index,std_delta_len,position_component,position_length_interaction,not_gamed_baseline
0.9263037242000001,448,-0.6148756239733825,0,-0.0,False
0.9343951613000001,449,-2.1448671431579864,1,-2.1448671431579864,False
0.4765796511,450,-1.4682983127658698,1,-1.4682983127658698,False
0.13296424019999997,451,1.330516818430697,1,1.330516818430697,False
0.9978842966000001,452,-2.887242060396752,0,-0.0,False
0.9850429099,453,-0.6786252706060742,0,-0.0,False
0.1871326913,454,-2.642525674935774,0,-0.0,False
0.9996898440000002,455,-2.124302741018408,1,-2.124302741018408,False
0.16026603230000003,456,-0.41540092321947575,1,-0.41540092321947575,False
0.00400728930000005,457,-1.312008856505077,1,-1.312008856505077,False
0.998451239,458,-0.047298124921029416,0,-0.0,False
0.8670357598,459,0.2508857061028517,1,0.2508857061028517,False
0.9996079582000001,460,-1.6287006494545782,1,-1.6287006494545782,False
0.11279541730000009,461,-0.4092316025776024,1,-0.4092316025776024,False
0.011687256299999893,462,-0.12955573347934146,1,-0.12955573347934146,False
0.9840936035000001,463,-1.237977008802596,0,-0.0,False
0.14804720309999997,464,-1.1680580415280308,1,-1.1680580415280308,False
0.999956681,465,-2.107851219306746,0,-0.0,False
0.006289901799999997,466,-0.6765688303921165,1,-0.6765688303921165,False
0.9820137880000002,467,-1.6328135298824937,1,-1.6328135298824937,False
0.9981897889,468,-0.6333835858990027,0,-0.0,False
0.008061991599999985,469,0.3022967114517967,1,0.3022967114517967,False
0.3208212878000001,470,-2.4615589361074877,1,-2.4615589361074877,False
0.8221891261000001,471,-0.39894940150781333,1,-0.39894940150781333,False
0.9999847932000001,472,-2.7186139628522126,0,-0.0,False
0.5,473,0.0,0,0.0,False
0.000939943499999929,474,-0.059636766204776225,1,-0.059636766204776225,False
0.5,475,0.0,0,0.0,False
0.40733339999999996,476,-0.3105224723076279,1,-0.3105224723076279,False
0.06560483899999991,477,-0.2344341843911893,1,-0.2344341843911893,False
0.9241418151,478,0.006169320641873402,1,0.006169320641873402,False
0.098079327,479,-0.5182229339173658,1,-0.5182229339173658,False
0.3702253878999999,480,-0.9233416560670525,1,-0.9233416560670525,False
0.9777138117999999,481,0.07608828791643862,0,0.0,False
0.09807931200000009,482,1.2503156500863428,0,0.0,False
9.610249999991716e-05,483,0.16657165733058185,1,0.16657165733058185,False
0.9926541724,484,-1.176283802383862,0,-0.0,False
0.9362850090000001,485,-1.3243474977888237,1,-1.3243474977888237,False
0.9978842962000001,486,-1.5094271170450257,0,-0.0,False
0.2568319952,487,0.6518915478246229,1,0.6518915478246229,False
0.048857780899999925,488,-0.06786252706060743,1,-0.06786252706060743,False
0.04603390669999996,489,-0.3022967114517967,1,-0.3022967114517967,False
0.006488268500000061,490,0.2447163854609783,0,0.0,False
0.9996317021000001,491,-1.8775299153434721,0,-0.0,False
0.9790357593000001,492,-0.2899580701680499,1,-0.2899580701680499,False
0.9990149919,493,-1.1536629600303263,1,-1.1536629600303263,False
0.9999974784000001,494,-2.4615589361074877,0,-0.0,False
0.9998259945000001,495,-1.2400334490165539,1,-1.2400334490165539,False
0.9976768376,496,-1.5053142366171102,0,-0.0,False
0.7826624790000001,497,-0.30640959187971234,1,-0.30640959187971234,False
0.6992544169000001,498,-0.7176976346712725,0,-0.0,False
0.37754067579999995,499,-0.03907236406519821,1,-0.03907236406519821,False
0.0017007224000000765,500,-0.7649957595923019,1,-0.7649957595923019,False
0.9999933566000001,501,-0.1953618203259911,0,-0.0,False
0.3208212964999999,502,-1.320234617360908,0,-0.0,False
0.2450850187,503,-1.3387425792865284,1,-1.3387425792865284,False
0.989986429,504,-0.6498351076106651,0,-0.0,False
0.20181321899999993,505,-0.40511872214968675,1,-0.40511872214968675,False
0.7431680086000001,506,-1.8919249968411767,1,-1.8919249968411767,False
0.9949396684,507,-2.469784696963319,0,-0.0,False
0.014063623500000011,508,-0.7341491563829349,1,-0.7341491563829349,False
0.9999965533999999,509,-2.0461580128880117,0,-0.0,False
0.9173026626,510,-1.8754734751295143,1,-1.8754734751295143,False
0.9566342033999999,511,-1.6801116548035233,1,-1.6801116548035233,False
0.0005193049000000727,512,0.02467728256749361,1,0.02467728256749361,False
0.9669140224000001,513,-0.19947470075390666,0,-0.0,False
0.5,514,-1.4395081497704605,0,-0.0,False
0.5851011542,515,-0.3393126353030371,0,-0.0,False
0.9603611613,516,-1.07551823189993,1,-1.07551823189993,False
0.05184546120000011,517,0.33519975487512155,1,0.33519975487512155,False
0.9173026679,518,-0.5038278524196612,0,-0.0,False
0.982013789,519,-1.8590219534178518,0,-0.0,False
0.0004305570000000536,520,-1.2276948077328071,1,-1.2276948077328071,False
0.7310585865000001,521,-0.8040681236575001,0,-0.0,False
0.12252321680000011,522,-0.02467728256749361,1,-0.02467728256749361,False
0.9999929281,523,-0.40717516236364454,0,-0.0,False
0.8267117941,524,-0.05141100534894502,0,-0.0,False
0.1919327958000001,525,-0.41334448300551796,1,-0.41334448300551796,False
0.5234203489,526,-1.289388014151541,1,-1.289388014151541,False
0.0015011821999999508,527,-0.012338641283746805,1,-0.012338641283746805,False
0.9808759643,528,-0.004112880427915602,0,-0.0,False
0.36296921009999994,529,-2.426599452470205,1,-2.426599452470205,False
0.173288216,530,-0.45241684707071617,0,-0.0,False
0.9964063967000001,531,-0.2529421463168095,0,-0.0,False
0.00037998460000010503,532,0.35576415701469954,0,0.0,False
0.8991213854,533,-0.4688683687823786,1,-0.4688683687823786,False
0.6723317124000001,534,0.07197540748852303,0,0.0,False
0.038466197800000046,535,0.15423301604683506,1,0.15423301604683506,False
0.19682620679999996,536,-0.5305615752011126,1,-0.5305615752011126,False
0.0033766130999999255,537,0.002056440213957801,1,0.002056440213957801,False
0.25683198379999994,538,-0.08842692920018544,0,-0.0,False
0.7879311973,539,-1.270880052225921,0,-0.0,False
0.9993537968000001,540,-2.1099076595207036,0,-0.0,False
0.8670357529000001,541,-1.5834589647475066,1,-1.5834589647475066,False
0.962673111,542,0.08431404877226983,0,0.0,False
0.043365800199999915,543,1.2318076881607227,0,0.0,False
0.9124361557,544,-0.6251578250431714,0,-0.0,False
0.7662936431,545,-0.014395081497704606,1,-0.014395081497704606,False
0.9902915239000001,546,-1.001486384197449,0,-0.0,False
0.3557749096,547,1.5628945626079287,0,0.0,False
0.5,548,0.4462475264288428,1,0.4462475264288428,False
0.9991959139,549,-2.6486949955776473,1,-2.6486949955776473,False
0.6992544316,550,-1.8178931491386958,1,-1.8178931491386958,False
0.6859494722000001,551,-0.9541882592764196,1,-0.9541882592764196,False
0.9890130568,552,-0.5120536132754924,0,-0.0,False
0.46101677929999996,553,1.910432958766797,0,0.0,False
0.9999339479,554,-0.7094718738154413,0,-0.0,False
0.8175744717,555,-0.6683430695362853,0,-0.0,False
0.20181322060000007,556,0.053467445562902824,0,0.0,False
0.9911526459,557,-0.8308018464389515,0,-0.0,False
0.9981897886,558,-0.7608828791643862,0,-0.0,False
0.4225046348000001,559,-0.11310421176767904,1,-0.11310421176767904,False
0.9983515171999999,560,-1.2112432860211446,0,-0.0,False
0.9955316164000001,561,-0.06786252706060743,0,-0.0,False
0.9496693714,562,-2.126359181232366,0,-0.0,False
0.9989677692000001,563,0.06786252706060743,0,0.0,False
0.999956681,564,-2.136641382302155,0,-0.0,False
0.8175744717,565,-0.9624140201322507,0,-0.0,False
0.9914225134000001,566,-0.16657165733058185,0,-0.0,False
0.6859494615000001,567,0.21798266267952687,1,0.21798266267952687,False
0.9416541597000001,568,-0.06374964663269182,0,-0.0,False
0.9989012689000001,569,-1.3798713835656844,0,-0.0,False
0.033085983499999916,570,-1.476524073621701,1,-1.476524073621701,False
0.9740426442000001,571,0.5285051349871548,0,0.0,False
0.9802808712,572,-0.8822128517878965,0,-0.0,False
1.6964400000096802e-05,573,0.026733722781451412,1,0.026733722781451412,False
0.014957082400000044,574,-0.7382620368108505,1,-0.7382620368108505,False
0.9999995187000001,575,-5.955450859621791,0,-0.0,False
0.9566342081000001,576,-1.3284603782167392,1,-1.3284603782167392,False
0.7431680010000001,577,-2.9571610276713174,1,-2.9571610276713174,False
0.014063626800000062,578,0.08020116834435423,1,0.08020116834435423,False
0.8740772264000001,579,-1.3798713835656844,0,-0.0,False
0.7931059561,580,-0.8945514930716434,0,-0.0,False
0.9998259945000001,581,-1.8836992359853455,0,-0.0,False
0.9802808689,582,-1.3551941009981907,0,-0.0,False
0.7549149869,583,-1.3449118999284018,0,-0.0,False
0.9974490879,584,-0.4565297274986318,0,-0.0,False
0.9969246315,585,-1.5094271170450257,1,-1.5094271170450257,False
0.8902942251000001,586,-0.38455432001010875,1,-0.38455432001010875,False
0.9449947107000001,587,-0.7135847542433569,0,-0.0,False
0.3345894412999999,588,-1.2441463294444695,1,-1.2441463294444695,False
0.9992903295,589,-2.9078064625363305,1,-2.9078064625363305,False
0.9999651919000001,590,-1.8137802687107802,0,-0.0,False
0.9808759614,591,-1.610192687528958,1,-1.610192687528958,False
0.07369626289999998,592,0.7485442378806395,0,0.0,False
0.02442309219999994,593,0.3002402712378389,1,0.3002402712378389,False
0.031143830099999992,594,-0.6868510314619055,0,-0.0,False
0.8807970769,595,0.4462475264288428,1,0.4462475264288428,False
0.5851011542,596,-0.35576415701469954,0,-0.0,False
0.012053777200000004,597,-0.20770046160973787,1,-0.20770046160973787,False
0.11920291570000008,598,-1.052897389546394,1,-1.052897389546394,False
0.010328154300000003,599,1.6245877690266626,0,0.0,False
0.9997834559000001,600,-0.014395081497704606,0,-0.0,False
0.9996317021000001,601,-1.2852751337236255,0,-0.0,False
0.11279541029999995,602,0.13778149433517264,1,0.13778149433517264,False
0.8438951026000001,603,-0.13572505412121486,1,-0.13572505412121486,False
0.9996079582999999,604,-2.2476891538558763,0,-0.0,False
0.9975273774,605,-0.2755629886703453,0,-0.0,False
0.8740772198,606,0.6231013848292136,0,0.0,False
0.3923368302000001,607,0.8040681236575001,1,0.8040681236575001,False
0.9994642194000001,608,-0.3393126353030371,1,-0.3393126353030371,False
0.9998804014,609,-0.48326345028008316,0,-0.0,False
0.8031737836999999,610,-0.8698742105041497,0,-0.0,False
0.9658995741,611,-0.5655210588383952,0,-0.0,False
0.6926420002,612,-0.6847945912479476,1,-0.6847945912479476,False
0.029312232899999957,613,1.0672924710440985,1,1.0672924710440985,False
0.37754066880000003,614,-0.5799161403360998,0,-0.0,False
0.0005527785999999146,615,-0.16245877690266627,1,-0.16245877690266627,False
0.9987156922,616,0.008225760855831203,0,0.0,False
0.04742587059999992,617,-0.3043531516657545,0,-0.0,False
0.9999662628000001,618,-1.3778149433517266,1,-1.3778149433517266,False
0.02033235539999989,619,1.330516818430697,1,1.330516818430697,False
0.007121428100000049,620,0.04318524449311382,1,0.04318524449311382,False
0.7185943845,621,-0.919228775639137,1,-0.919228775639137,False
0.005384937599999917,622,-0.09870913026997444,1,-0.09870913026997444,False
0.3073580169000001,623,-0.01850796192562021,1,-0.01850796192562021,False
0.6076631746000001,624,-0.6313271456850449,1,-0.6313271456850449,False
0.9173026634000001,625,-1.353137660784233,0,-0.0,False
6.50281000000863e-05,626,-0.2426599452470205,1,-0.2426599452470205,False
0.9949396684,627,-0.16245877690266627,0,-0.0,False
0.005060332100000009,628,-0.4873763307079988,0,-0.0,False
0.9999984706,629,-0.21181334203765348,0,-0.0,False
0.9999962147000001,630,-0.3208046733774169,0,-0.0,False
0.9996946511,631,-0.15217657583287725,0,-0.0,False
0.9999611689000001,632,-0.5614081784104796,0,-0.0,False
0.0010987308999999001,633,0.20358758118182227,1,0.20358758118182227,False
0.8479677506000001,634,-0.19124893989807548,0,-0.0,False
0.9999921107,635,-0.32491755380533255,0,-0.0,False
0.9999934596,636,-2.7453476856336643,0,-0.0,False
0.009708477900000068,637,-0.03290304342332481,1,-0.03290304342332481,False
0.5,638,0.0,0,0.0,False
0.032100703800000074,639,-0.2920145103820077,1,-0.2920145103820077,False
0.0007096703000000204,640,0.01850796192562021,1,0.01850796192562021,False
0.9999617708999999,641,-2.486236218674981,0,-0.0,False
0.5078118643,642,-0.9295109767089259,1,-0.9295109767089259,False
0.9999623635000001,643,-0.47298124921029416,0,-0.0,False
0.6442250904,644,0.10487845091184785,0,0.0,False
0.6859494766,645,-0.9624140201322507,1,-0.9624140201322507,False
0.9196425275,646,-0.3002402712378389,0,-0.0,False
0.7662936467000001,647,0.08842692920018544,1,0.08842692920018544,False
0.9991440992,648,0.03701592385124042,0,0.0,False
0.03021458509999997,649,-1.548499481110224,1,-1.548499481110224,False
0.9998911031,650,-2.0379322520321805,0,-0.0,False
0.9996540084000001,651,-0.16040233668870846,0,-0.0,False
0.9996946512,652,0.857535569220403,0,0.0,False
0.1403362519,653,0.03701592385124042,1,0.03701592385124042,False
0.04468086970000007,654,-0.44213464600092717,1,-0.44213464600092717,False
0.048857775399999914,655,-0.567577499052353,1,-0.567577499052353,False
0.00017400539999989917,656,-0.2652807876005563,1,-0.2652807876005563,False
0.006097563500000014,657,-0.3701592385124041,1,-0.3701592385124041,False
0.4687906265999999,658,-1.0487845091184784,1,-1.0487845091184784,False
0.9820137871000001,659,-1.8528526327759784,1,-1.8528526327759784,False
0.9999553060000002,660,-0.03290304342332481,0,-0.0,False
0.23934933999999997,661,-0.3310868744472059,0,-0.0,False
0.9999782173,662,-0.9336238571368416,0,-0.0,False
0.9994642195000001,663,-0.27761942888430313,0,-0.0,False
0.9911526448000001,664,-0.48326345028008316,0,-0.0,False
0.8311430549000001,665,-0.8698742105041497,1,-0.8698742105041497,False
2.840970000006493e-05,666,-0.002056440213957801,1,-0.002056440213957801,False
0.9988304896,667,-0.04318524449311382,0,-0.0,False
0.9999978092000001,668,-0.4770941296382098,0,-0.0,False
0.9099070077,669,-1.2873315739375832,0,-0.0,False
0.9999538873,670,-0.13983793454913046,0,-0.0,False
0.9740426413000001,671,-1.3778149433517266,1,-1.3778149433517266,False
0.999906854,672,0.002056440213957801,0,0.0,False
0.0001559803999999776,673,-1.7808772252874554,1,-1.7808772252874554,False
0.9999977041000001,674,-0.40717516236364454,0,-0.0,False
2.178269999997262e-05,675,0.3393126353030371,1,0.3393126353030371,False
0.9999907765,676,-1.497088475761279,0,-0.0,False
0.9999900271,677,-0.46475548835446295,0,-0.0,False
0.9814534340000001,678,-2.1222463008044503,1,-2.1222463008044503,False
0.9999369724,679,-0.35782059722865733,0,-0.0,False
0.2568319913999999,680,0.22620842353535808,0,0.0,False
0.9626731103000001,681,-0.5511259773406906,0,-0.0,False
0.23370636050000004,682,0.4791505698521676,0,0.0,False
0.9999398585000001,683,0.15423301604683506,0,0.0,False
0.9219218356000001,684,-0.29612739080992334,0,-0.0,False
0.9997131458999999,685,0.17685385840037088,0,0.0,False
0.867035754,686,-0.22620842353535808,0,-0.0,False
0.9763105269000001,687,-0.08225760855831203,0,-0.0,False
0.3775406735,688,0.4585861677125896,1,0.4585861677125896,False
0.8519527969,689,-1.4682983127658698,1,-1.4682983127658698,False
0.058345835399999935,690,0.012338641283746805,0,0.0,False
0.8705972594,691,-1.1269292372488748,0,-0.0,False
0.9343951698999999,692,-0.4010058417217712,1,-0.4010058417217712,False
5.307510000007731e-05,693,-0.02262084235353581,1,-0.02262084235353581,False
0.8774767886000001,694,-0.8061245638714579,0,-0.0,False
0.4921881357,695,0.45241684707071617,0,0.0,False
0.9496693673000001,696,-1.0261636667649425,1,-1.0261636667649425,False
0.998189789,697,-0.7444313574527239,0,-0.0,False
0.1441488554999999,698,-1.8034980676409913,1,-1.8034980676409913,False
0.4843800843000001,699,-0.6868510314619055,0,-0.0,False
0.999956681,700,-0.7958423628016689,0,-0.0,False
0.9871787818,701,-0.6909639118898211,1,-0.6909639118898211,False
0.6224593359000001,702,-1.1680580415280308,1,-1.1680580415280308,False
0.7549149869,703,-0.2693936680284719,1,-0.2693936680284719,False
0.8872045947,704,-0.8184632051552048,1,-0.8184632051552048,False
0.3345894479,705,-1.2523720903003006,0,-0.0,False
0.5156199157000001,706,0.5120536132754924,0,0.0,False
0.9974490883,707,-1.0138250254811958,0,-0.0,False
0.08035747330000009,708,-0.37221567872636196,1,-0.37221567872636196,False
0.4843800843000001,709,-0.3331433146611637,0,-0.0,False
0.9732407144999999,710,0.05758032599081842,0,0.0,False
0.0031726825000000236,711,-0.41334448300551796,1,-0.41334448300551796,False
0.03210070610000004,712,-0.8390276072947828,0,-0.0,False
0.5,713,0.0,0,0.0,False
0.12592276039999994,714,-0.9274545364949681,1,-0.9274545364949681,False
0.25683198379999994,715,-0.08225760855831203,1,-0.08225760855831203,False
0.9959298618000001,716,-1.279105813081752,1,-1.279105813081752,False
0.00047285449999989737,717,-0.38455432001010875,1,-0.38455432001010875,False
0.006289901199999948,718,-0.3228611135913747,1,-0.3228611135913747,False
0.9985449370000001,719,-0.4483039666428006,0,-0.0,False
0.2568319913999999,720,-0.6971332325316945,1,-0.6971332325316945,False
0.6654105454000001,721,-1.1084212753232545,0,-0.0,False
0.9999969105,722,-1.7130146982268482,0,-0.0,False
0.9763105265,723,-0.8760435311460232,1,-0.8760435311460232,False
0.01001356870000003,724,-0.18507961925620206,1,-0.18507961925620206,False
0.03846619050000011,725,-0.8801564115739388,1,-0.8801564115739388,False
0.9896718457,726,-1.1310421176767904,0,-0.0,False
0.028436027399999952,727,-0.8739870909320654,1,-0.8739870909320654,False
0.37754066880000003,728,-1.2523720903003006,0,-0.0,False
0.23370634260000012,729,-1.2400334490165539,1,-1.2400334490165539,False
0.9928785715999999,730,-1.09402619382555,0,-0.0,False
0.003593602700000087,731,0.6539479880385807,1,0.6539479880385807,False
0.5774953652000001,732,-1.1701144817419886,1,-1.1701144817419886,False
0.9989012688000001,733,-2.3381725232700195,0,-0.0,False
0.9998232548000001,734,-1.9248280402645015,0,-0.0,False
0.9525741273000001,735,-0.9212852158530948,1,-0.9212852158530948,False
0.8670357563,736,-1.0261636667649425,0,-0.0,False
0.5078118643,737,-1.0590667101882674,1,-1.0590667101882674,False
0.8807970748,738,-2.136641382302155,0,-0.0,False
0.8670357644,739,-0.7423749172387661,1,-0.7423749172387661,False
0.9539660943000001,740,-1.0672924710440985,0,-0.0,False
0.9968273177,741,-0.6251578250431714,0,-0.0,False
0.9850429106,742,-0.6045934229035934,0,-0.0,False
0.9991959143,743,-2.0173678498926026,0,-0.0,False
0.615087865,744,-1.4210001878448404,1,-1.4210001878448404,False
0.6442250882,745,-0.5202793741313236,1,-0.5202793741313236,False
0.8354835371,746,-1.1228163568209593,1,-1.1228163568209593,False
0.6442250950000001,747,-1.3695891824958952,1,-1.3695891824958952,False
0.9416541554,748,-1.1701144817419886,0,-0.0,False
0.03308598099999993,749,-1.0097121450532802,1,-1.0097121450532802,False
0.6370308060000001,750,-0.18096673882828648,0,-0.0,False
0.03514484629999992,751,-0.9480189386345461,1,-0.9480189386345461,False
0.5851011542,752,-0.010282201069789004,1,-0.010282201069789004,False
0.9324533095,753,-0.7444313574527239,0,-0.0,False
0.7772998543,754,-1.4292259487006715,0,-0.0,False
0.9808759621,755,-0.6107627435454669,0,-0.0,False
0.9902915215000001,756,-0.7238669553131459,0,-0.0,False
0.6926419917,757,-0.47298124921029416,1,-0.47298124921029416,False
0.9983515171999999,758,-3.0620394785831655,0,-0.0,False
0.020332354600000047,759,-1.09402619382555,1,-1.09402619382555,False
0.9988304897,760,-1.6986196167291434,0,-0.0,False
0.9124361554,761,-0.939793177778715,0,-0.0,False
0.01971912819999999,762,-1.9392231217622062,1,-1.9392231217622062,False
0.9732407165000001,763,-2.2723664364233698,1,-2.2723664364233698,False
0.7248702762000001,764,0.16862809754453967,0,0.0,False
0.9579122739000001,765,-0.10899133133976344,0,-0.0,False
0.00857748699999994,766,-0.09048336941414324,1,-0.09048336941414324,False
0.0197191283,767,-1.0549538297603518,1,-1.0549538297603518,False
0.6076631698000001,768,0.7135847542433569,0,0.0,False
0.8354835494999999,769,0.7629393193783441,0,0.0,False
0.9637799434000001,770,-1.042615188476605,1,-1.042615188476605,False
0.8397339677,771,0.9007208137135168,0,0.0,False
0.9715639648000001,772,-1.2112432860211446,1,-1.2112432860211446,False
0.9990600561,773,0.6436657869687916,0,0.0,False
0.9715639678000001,774,-0.4873763307079988,0,-0.0,False
0.9896718469000001,775,-2.332003202628146,0,-0.0,False
0.17781087240000004,776,-2.332003202628146,1,-2.332003202628146,False
0.9960545932,777,-1.3284603782167392,0,-0.0,False
0.6297746191,778,-1.2318076881607227,1,-1.2318076881607227,False
0.9999227781,779,-3.419860075811823,0,-0.0,False
0.9998911031,780,-1.4066051063471356,0,-0.0,False
0.9219218377,781,-0.8842692920018543,0,-0.0,False
0.2227001302,782,-1.4600725519100386,0,-0.0,False
0.8670357702,783,-0.2796758690982609,0,-0.0,False
0.9999845537000001,784,-2.6651465172893096,0,-0.0,False
0.9956684968,785,-1.3654763020679797,0,-0.0,False
0.026759283100000086,786,-1.2996702152213302,1,-1.2996702152213302,False
0.9996079582999999,787,-0.5017714122057034,0,-0.0,False
0.9697854118,788,1.951561763045953,0,0.0,False
0.9995557816,789,-0.4709248089963364,0,-0.0,False
0.06754669049999995,790,-0.9007208137135168,1,-0.9007208137135168,False
0.5,791,0.9253980962810103,1,0.9253980962810103,False
0.9992903297,792,-0.05141100534894502,0,-0.0,False
1.084500000025912e-06,793,0.07403184770248084,1,0.07403184770248084,False
0.06371499040000006,794,0.034959483637282615,1,0.034959483637282615,False
0.37754066880000003,795,-0.42157024386134917,1,-0.42157024386134917,False
0.7772998681000001,796,-0.6889074716758633,0,-0.0,False
0.13660839470000008,797,-1.394266465063389,0,-0.0,False
0.9343951511999999,798,0.44213464600092717,1,0.44213464600092717,False
0.9481545378,799,-0.7053589933875257,1,-0.7053589933875257,False
0.6224593312,800,1.6657165733058186,0,0.0,False
0.9046505398,801,0.7403184770248082,1,0.7403184770248082,False
0.9991704105000001,802,-1.0076557048393224,0,-0.0,False
0.9958012041,803,-1.207130405593229,1,-1.207130405593229,False
0.9019206712000001,804,0.053467445562902824,1,0.053467445562902824,False
5.594299999911456e-06,0,2.906363084070532,1,2.906363084070532,False
5.255400000070409e-06,1,3.036265149755968,1,3.036265149755968,False
0.002251847299999943,2,1.6542949810783802,1,1.6542949810783802,False
0.45326184800000013,3,1.8687116437157862,1,1.8687116437157862,False
0.0025509121000000246,4,1.9641818365689379,0,0.0,False
0.017442484999999897,5,1.7372444929016104,0,0.0,False
4.029499999891328e-06,6,0.3490139837090623,1,0.3490139837090623,False
0.043365800199999915,7,1.8342797708835021,0,0.0,False
0.01243164809999997,8,2.3961453321012303,0,0.0,False
0.001810211000000006,9,1.660555321593341,1,1.660555321593341,False
1.9334000000981177e-06,10,1.6073424272161747,1,1.6073424272161747,False
1.6442499999991256e-05,11,2.510396546499264,1,2.510396546499264,False
0.9626731147,12,0.6651611797145806,0,0.0,False
0.0010322307999999225,13,1.8514957072996443,1,1.8514957072996443,False
8.31499999964791e-07,14,2.1613825627902017,1,2.1613825627902017,False
0.0826973445000001,15,1.9532262406677565,0,0.0,False
0.0026316739000000755,16,2.1112998386705155,0,0.0,False
0.03021458509999997,17,2.1942493504937457,1,2.1942493504937457,False
5.014699999916772e-06,18,1.9516611555390164,1,1.9516611555390164,False
0.45326184800000013,19,1.8186289195961003,0,0.0,False
0.20181321899999993,20,1.7388095780303505,0,0.0,False
0.0006878511999999226,21,2.371103970041387,0,0.0,False
0.012821216599999907,22,1.7497651739315319,0,0.0,False
6.401999999994246e-05,23,2.468139248023279,1,2.468139248023279,False
1.98333999998912e-05,24,0.43665875091851286,0,0.0,False
0.012431649400000078,25,2.079998136095712,0,0.0,False
9.275999999225348e-07,26,2.7795911886425766,1,2.7795911886425766,False
0.00014883839999990656,27,1.7857621318925563,1,1.7857621318925563,False
8.888079999991305e-05,28,1.8640163883295657,1,1.8640163883295657,False
0.0758581828,29,2.541698249074068,0,0.0,False
0.9449947165000001,30,-0.004695255386220568,0,-0.0,False
0.6723317101999999,31,2.544828419331548,0,0.0,False
0.01243165150000003,32,2.079998136095712,0,0.0,False
2.3321000000020575e-06,33,1.8655814734583058,1,1.8655814734583058,False
0.8175744777,34,0.4241380698885914,0,0.0,False
0.2689414055999999,35,1.2833698055669553,0,0.0,False
0.00012931559999995734,36,1.544739022066567,1,1.544739022066567,False
8.530299999920388e-06,37,2.028350326847286,1,2.028350326847286,False
1.8448000000947928e-06,38,2.0001787945299623,1,2.0001787945299623,False
0.1008786263999999,39,1.9767025175988593,0,0.0,False
7.1832999999355e-06,40,1.774806535991375,1,1.774806535991375,False
0.014503577399999967,41,3.1974689180162073,0,0.0,False
0.2568319952,42,2.1911191802362655,1,2.1911191802362655,False
0.011687255000000007,43,1.098689760375613,0,0.0,False
0.00012533750000010002,44,2.832804083019743,1,2.832804083019743,False
0.0007554056000000919,45,3.738988372560313,0,0.0,False
0.00019716960000004669,46,2.928274275872895,0,0.0,False
0.7772998577000001,47,1.1033850157618337,0,0.0,False
0.006692849900000075,48,2.2912846284756374,0,0.0,False
0.8479677532000001,49,1.2332870814472694,0,0.0,False
7.112000000031315e-07,50,0.57751641250513,1,0.57751641250513,False
0.0025509121000000246,51,0.5493448801878065,0,0.0,False
0.7879312023,52,1.014175163423643,0,0.0,False
0.0015978457000001,53,1.7935875575362572,1,1.7935875575362572,False
0.0012843077999999952,54,1.7810668765063358,0,0.0,False
1.2288999999832129e-06,55,3.4979652627343234,1,3.4979652627343234,False
2.994399999955988e-06,56,2.9517505528039973,1,2.9517505528039973,False
0.09807931990000007,57,1.7951526426649973,0,0.0,False
0.006289902500000055,58,1.5995170015724738,0,0.0,False
0.003945406199999946,59,2.3507578633677646,0,0.0,False
0.38491215160000003,60,2.4415328008346955,0,0.0,False
0.8080672058,61,1.2207664004173477,0,0.0,False
0.16026602160000003,62,2.3977104172299706,0,0.0,False
0.1192029294000001,63,2.0659123699370503,1,2.0659123699370503,False
0.3486451421000001,64,1.1002548455043533,0,0.0,False
1.4285500000044138e-05,65,1.9688770919551584,1,1.9688770919551584,False
1.2219100000043781e-05,66,1.7466350036740514,1,1.7466350036740514,False
0.9953904273,67,0.3020614298468566,0,0.0,False
1.6280999999285228e-06,68,4.2179044219548105,1,4.2179044219548105,False
7.411299999926513e-06,69,2.3742341402988676,1,2.3742341402988676,False
1.5206799999889498e-05,70,0.1674641087752003,1,0.1674641087752003,False
0.9999737252,71,0.24415328008346956,0,0.0,False
0.7549149924,72,0.8639269910645846,0,0.0,False
0.1561048961,73,2.1707730735626427,1,2.1707730735626427,False
0.00030061639999989787,74,2.7686355927413953,0,0.0,False
0.0014103584000000335,75,2.022089986332325,0,0.0,False
0.7248702662,76,0.09547019285315156,1,0.09547019285315156,False
0.18713268980000008,77,1.8280194303685413,1,1.8280194303685413,False
0.0006263341999999117,78,2.286589373089417,0,0.0,False
0.05500529320000003,79,1.8264543452398012,0,0.0,False
1.9637999999488898e-06,80,2.8093278060886404,1,2.8093278060886404,False
0.0008830455999999653,81,2.263113096158314,0,0.0,False
8.801099999899975e-06,82,3.0378302348847077,1,3.0378302348847077,False
0.005384938299999975,83,1.915664197577992,1,1.915664197577992,False
4.9086600000025626e-05,84,2.3538880336252452,1,2.3538880336252452,False
0.4921881357,85,1.4289227225397931,1,1.4289227225397931,False
0.5698526514,86,0.6260340514960758,0,0.0,False
0.05500528699999996,87,2.526047397786666,0,0.0,False
0.34864513080000004,88,0.9343558218578931,0,0.0,False
0.03514484629999992,89,1.9391404745090948,0,0.0,False
1.8448000000947928e-06,90,2.7561149117114736,1,2.7561149117114736,False
0.5467381520000001,91,0.7136788187055264,0,0.0,False
2.684200000047099e-06,92,1.7810668765063358,1,1.7810668765063358,False
0.8962513876,93,0.6792469458732423,0,0.0,False
0.00040448149999994243,94,1.2426775922197104,1,1.2426775922197104,False
